City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Abaza,RU,2021-10-18 19:48:45,52.655,90.0928,35.24,82,21,4.16
294,Mawlaik,MM,2021-10-18 19:48:46,23.6333,94.4167,72.97,99,100,0.47
295,Bonavista,CA,2021-10-18 19:48:47,48.6499,-53.1147,47.12,85,100,16.84
296,Kita,ML,2021-10-18 19:48:47,13.0349,-9.4895,82.02,24,2,1.61
297,Brigantine,US,2021-10-18 19:37:54,39.4101,-74.3646,64.45,49,40,21.85
298,Sao Miguel Do Araguaia,BR,2021-10-18 19:47:31,-13.275,-50.1628,78.37,74,100,4.18
299,Tukrah,LY,2021-10-18 19:41:05,32.5341,20.5791,71.56,58,100,9.35
300,Shubarkuduk,KZ,2021-10-18 19:48:50,49.1447,56.4872,51.42,26,100,9.35
301,Una,IN,2021-10-18 19:48:53,20.8167,71.0333,75.15,76,5,10.94
302,Lingao,CN,2021-10-18 19:48:53,19.9103,109.6859,76.17,92,100,12.08
303,Killybegs,IE,2021-10-18 19:48:54,54.6333,-8.45,59.45,91,100,11.43
304,Constitucion,CL,2021-10-18 19:48:13,-35.3333,-72.4167,65.5,55,7,15.5
305,Fortuna,US,2021-10-18 19:36:46,40.5982,-124.1573,56.93,65,90,3.0
306,Maningrida,AU,2021-10-18 19:48:56,-12.0667,134.2667,76.93,82,29,3.89
307,Paramirim,BR,2021-10-18 19:40:12,-13.4425,-42.2389,91.0,26,100,5.93
308,Kapoeta,SS,2021-10-18 19:48:58,4.7717,33.5903,86.52,37,100,5.08
309,Ha Tinh,VN,2021-10-18 19:48:58,18.3333,105.9,68.49,93,100,6.04
310,Alto Araguaia,BR,2021-10-18 19:42:28,-17.3147,-53.2153,82.42,58,94,10.83
311,Aras,ES,2021-10-18 19:48:59,42.5617,-2.356,64.98,91,0,0.0
312,Nome,US,2021-10-18 19:44:09,64.5011,-165.4064,23.07,68,40,4.61
313,Pyaozerskiy,RU,2021-10-18 19:49:00,65.8333,31.1667,31.75,75,93,15.59
314,Alta Floresta,BR,2021-10-18 19:49:00,-9.8756,-56.0861,82.22,74,75,3.44
315,Russell,US,2021-10-18 19:47:10,32.3502,-85.1999,72.91,36,1,0.0
316,Kamina,CD,2021-10-18 19:49:01,-8.7386,24.9906,67.01,91,54,2.55
317,Tilichiki,RU,2021-10-18 19:49:02,60.4667,166.1,18.03,82,100,11.36
318,College,US,2021-10-18 19:49:03,64.8569,-147.8028,32.79,74,75,4.61
319,Aksarka,RU,2021-10-18 19:49:03,66.5606,67.7975,32.5,90,28,10.74
320,Katsuura,JP,2021-10-18 19:44:14,35.1333,140.3,57.31,81,100,15.97
321,Vardo,NO,2021-10-18 19:44:02,70.3705,31.1107,31.98,86,90,27.63
322,Toktogul,KG,2021-10-18 19:49:04,41.8708,72.9402,56.84,39,87,3.42
323,Luderitz,NA,2021-10-18 19:45:49,-26.6481,15.1594,74.37,23,100,17.07
324,Souillac,MU,2021-10-18 19:42:51,-20.5167,57.5167,74.35,78,75,11.5
325,Rolla,US,2021-10-18 19:49:05,37.9514,-91.7713,74.05,34,1,3.0
326,Asyut,EG,2021-10-18 19:49:06,27.181,31.1837,73.58,39,2,10.45
327,San Quintin,MX,2021-10-18 19:49:06,30.4833,-115.95,68.16,58,29,14.85
328,Batagay,RU,2021-10-18 19:49:07,67.6333,134.6333,-2.24,95,99,3.71
329,Haines Junction,CA,2021-10-18 19:45:54,60.7522,-137.5108,22.95,86,96,1.14
330,Coihaique,CL,2021-10-18 19:45:01,-45.5752,-72.0662,59.61,55,75,11.5
331,Katobu,ID,2021-10-18 19:49:08,-4.9408,122.5276,75.88,92,77,3.0
332,Xam Nua,LA,2021-10-18 19:49:09,20.4197,104.0439,61.92,99,100,0.94
333,Mersing,MY,2021-10-18 19:49:09,2.4312,103.8405,75.11,100,99,4.61
334,Santa Maria,BR,2021-10-18 19:45:47,-29.6842,-53.8069,74.5,46,20,10.36
335,Adzope,CI,2021-10-18 19:49:10,6.1069,-3.8619,73.74,98,100,3.18
336,Lyngseidet,NO,2021-10-18 19:49:11,69.5763,20.2189,32.09,88,100,7.45
337,Forest Grove,US,2021-10-18 19:49:11,45.5198,-123.1107,58.23,67,75,1.99
338,Tuatapere,NZ,2021-10-18 19:45:45,-46.1333,167.6833,44.83,90,100,12.53
339,Saint George,US,2021-10-18 19:43:11,37.1041,-113.5841,70.27,25,1,14.0
340,Dodola,ET,2021-10-18 19:46:22,6.9833,39.1833,49.84,75,21,2.55
341,Maragogi,BR,2021-10-18 19:46:40,-9.0122,-35.2225,78.4,80,100,8.01
342,Berlevag,NO,2021-10-18 19:43:25,70.8578,29.0864,33.75,69,40,27.63
343,Clyde River,CA,2021-10-18 19:41:20,70.4692,-68.5914,32.23,86,90,37.98
344,Itaueira,BR,2021-10-18 19:49:15,-7.6033,-43.0256,96.26,23,98,2.62
345,Coari,BR,2021-10-18 19:48:28,-4.085,-63.1414,82.96,69,100,1.79
346,Beidao,CN,2021-10-18 19:49:16,34.5686,105.8933,51.03,76,100,4.14
347,Ushtobe,KZ,2021-10-18 19:48:24,45.2514,77.9838,46.92,47,0,8.99
348,Chuncheng,CN,2021-10-18 19:49:17,22.1731,111.7886,67.32,89,90,3.6
349,Viedma,AR,2021-10-18 19:49:17,-40.8135,-62.9967,79.47,12,66,17.11
350,Progreso,MX,2021-10-18 19:49:18,21.2833,-89.6667,92.1,67,64,12.3
351,Martin,US,2021-10-18 19:49:18,27.0837,-80.4164,83.97,59,16,12.26
352,Ust-Tsilma,RU,2021-10-18 19:41:23,65.441,52.1498,35.6,92,100,6.96
353,Craig,US,2021-10-18 19:49:19,40.5153,-107.5464,68.18,20,1,10.36
354,Honningsvag,NO,2021-10-18 19:49:19,70.9821,25.9704,33.55,80,90,19.57
355,Netanya,IL,2021-10-18 19:49:20,32.3329,34.8599,73.42,59,26,7.87
356,Araouane,ML,2021-10-18 19:49:16,18.9048,-3.5265,87.96,11,5,11.3
357,Naze,JP,2021-10-18 19:48:13,28.3667,129.4833,70.21,83,99,10.87
358,Tabuk,PH,2021-10-18 19:49:20,17.4189,121.4443,72.9,94,96,2.62
359,Bandarbeyla,SO,2021-10-18 19:45:59,9.4942,50.8122,78.06,85,95,9.93
360,Severo-Yeniseyskiy,RU,2021-10-18 19:49:21,60.3725,93.0408,32.16,94,96,4.45
361,Camocim De Sao Felix,BR,2021-10-18 19:49:22,-8.3586,-35.7619,73.9,68,100,12.64
362,Aktau,KZ,2021-10-18 19:49:22,43.65,51.2,57.78,57,22,5.91
363,Havelock,US,2021-10-18 19:44:26,34.8791,-76.9013,73.98,41,0,8.99
364,Boa Vista,BR,2021-10-18 19:48:29,2.8197,-60.6733,91.38,43,40,4.61
365,Petropavlovsk-Kamchatskiy,RU,2021-10-18 19:49:24,53.0452,158.6483,34.39,55,75,6.71
366,Ostrovnoy,RU,2021-10-18 19:45:39,68.0531,39.5131,37.26,82,100,28.61
367,Moulins,FR,2021-10-18 19:49:24,46.5,3.3333,56.41,74,100,3.24
368,Shumskiy,RU,2021-10-18 19:49:25,54.8318,99.1328,27.1,93,9,3.0
369,Faya,SA,2021-10-18 19:44:03,18.3851,42.4509,66.31,23,5,7.54
370,Hamilton,US,2021-10-18 19:44:27,39.1834,-84.5333,71.94,40,1,3.0
371,Tanout,NE,2021-10-18 19:49:25,14.9709,8.8879,89.35,21,24,6.82
372,Gumdag,TM,2021-10-18 19:49:26,39.2061,54.5906,61.11,62,2,7.4
373,Topchikha,RU,2021-10-18 19:49:26,52.8192,83.1185,39.78,67,8,2.24
374,Bara,NG,2021-10-18 19:49:27,10.3744,10.7288,83.98,68,100,4.65
375,Meulaboh,ID,2021-10-18 19:49:27,4.1363,96.1285,78.06,84,100,3.42
376,Lazaro Cardenas,MX,2021-10-18 19:45:48,17.9583,-102.2,85.12,72,74,6.49
377,Urumqi,CN,2021-10-18 19:49:28,43.801,87.6005,41.95,57,0,4.47
378,Jiwani,PK,2021-10-18 19:46:53,25.05,61.7417,79.9,67,0,2.77
379,Puerto Baquerizo Moreno,EC,2021-10-18 19:49:28,-0.9,-89.6,76.19,73,20,6.91
380,Nahawan,PH,2021-10-18 19:49:29,9.9711,124.0484,80.55,86,45,4.59
381,Marawi,PH,2021-10-18 19:43:40,7.9986,124.2928,67.64,94,67,1.97
382,Belaya Gora,RU,2021-10-18 19:41:24,68.5333,146.4167,-3.66,97,94,3.29
383,Muravlenko,RU,2021-10-18 19:49:31,63.7898,74.523,40.03,86,100,13.82
384,Primo Tapia,MX,2021-10-18 19:49:32,32.22,-116.9172,67.71,64,62,12.91
385,Samarai,PG,2021-10-18 19:49:04,-10.6167,150.6667,81.1,78,84,5.95
386,Daru,PG,2021-10-18 19:48:16,-9.0763,143.2092,79.2,86,99,9.6
387,Bolobo,CD,2021-10-18 19:49:14,-2.1667,16.2333,76.48,82,96,2.71
388,Lewiston,US,2021-10-18 19:48:59,44.1003,-70.2148,56.59,70,90,13.8
389,Sao Felix Do Xingu,BR,2021-10-18 19:49:35,-6.6447,-51.995,83.97,60,97,2.33
390,Samandag,TR,2021-10-18 19:49:35,36.0842,35.9771,66.72,79,91,6.58
391,Talnakh,RU,2021-10-18 19:42:13,69.4865,88.3972,33.84,98,100,15.82
392,Nouadhibou,MR,2021-10-18 19:43:48,20.931,-17.0347,80.58,47,4,10.36
393,Nadym,RU,2021-10-18 19:49:36,65.5333,72.5167,34.02,89,15,11.3
394,Atambua,ID,2021-10-18 19:47:53,-9.1061,124.8925,76.14,86,97,1.54
395,Conakry,GN,2021-10-18 19:49:37,9.538,-13.6773,82.47,83,40,6.91
396,Celestun,MX,2021-10-18 19:49:01,20.8667,-90.4,81.54,75,93,8.61
397,Liberal,US,2021-10-18 19:49:38,37.0431,-100.921,84.15,25,1,25.32
398,Samarinda,ID,2021-10-18 19:49:38,-0.5,117.15,74.53,96,86,1.25
399,Sorland,NO,2021-10-18 19:49:18,67.667,12.6934,35.46,52,97,12.35
400,Tual,ID,2021-10-18 19:49:39,-5.6667,132.75,83.37,77,66,13.53
401,Moron,AR,2021-10-18 19:45:38,-34.6534,-58.6198,73.8,69,1,7.11
402,Issia,CI,2021-10-18 19:49:39,6.4922,-6.5856,73.11,95,100,3.22
403,Safaga,EG,2021-10-18 19:45:43,26.7292,33.9365,76.95,41,0,16.55
404,Tautira,PF,2021-10-18 19:47:48,-17.7333,-149.15,82.42,77,100,20.71
405,San Andres,CO,2021-10-18 19:49:40,12.5847,-81.7006,86.02,74,40,5.75
406,Ordynskoye,RU,2021-10-18 19:49:40,54.3656,81.8994,38.53,75,29,6.35
407,Nanortalik,GL,2021-10-18 19:42:54,60.1432,-45.2371,31.98,73,70,16.2
408,Birao,CF,2021-10-18 19:49:41,10.2849,22.7882,74.71,81,96,4.88
409,Ntcheu,MW,2021-10-18 19:49:41,-14.8203,34.6359,74.91,52,80,7.76
410,Necochea,AR,2021-10-18 19:48:00,-38.5473,-58.7368,61.7,50,2,7.29
411,Uttarkashi,IN,2021-10-18 19:49:42,30.7333,78.45,61.02,87,68,2.48
412,Ponta Delgada,PT,2021-10-18 19:49:42,37.7333,-25.6667,72.32,78,20,12.66
413,Wanning,CN,2021-10-18 19:49:43,18.8003,110.3967,77.94,91,82,10.65
414,Guerrero Negro,MX,2021-10-18 19:44:09,27.9769,-114.0611,70.75,57,1,16.37
415,Berdigestyakh,RU,2021-10-18 19:48:16,62.0989,126.6992,20.21,95,100,4.94
416,Hami,CN,2021-10-18 19:38:28,42.8,93.45,53.22,25,82,3.29
417,Trelew,AR,2021-10-18 19:46:28,-43.249,-65.3051,79.81,21,2,17.96
418,Rozsypne,UA,2021-10-18 19:49:45,48.1497,38.5762,45.3,61,100,5.03
419,Patharia,IN,2021-10-18 19:49:45,23.9,79.2,73.2,95,54,8.46
420,Port Lincoln,AU,2021-10-18 19:43:25,-34.7333,135.8667,56.89,81,0,17.05
421,Juba,SS,2021-10-18 19:49:13,4.8517,31.5825,77.49,72,100,3.83
422,Lufilufi,WS,2021-10-18 19:43:14,-13.8745,-171.5986,83.98,78,47,16.17
423,Aripuana,BR,2021-10-18 19:49:48,-9.1667,-60.6333,80.1,73,100,2.95
424,Gornopravdinsk,RU,2021-10-18 19:49:49,60.05,69.9,42.55,89,100,6.69
425,Ambilobe,MG,2021-10-18 19:42:30,-13.2,49.05,72.28,66,31,8.84
426,Kedrovyy,RU,2021-10-18 19:49:50,56.1667,91.8167,25.21,94,54,4.83
427,Sistranda,NO,2021-10-18 19:48:28,63.7256,8.834,40.96,68,100,23.24
428,Dryden,CA,2021-10-18 19:49:50,49.7833,-92.7503,68.29,37,1,16.11
429,Fort Nelson,CA,2021-10-18 19:40:57,58.8053,-122.7002,29.79,64,75,5.75
430,Saint-Francois,FR,2021-10-18 19:49:51,46.4154,3.9054,51.24,94,100,2.3
431,Itarema,BR,2021-10-18 19:47:58,-2.9248,-39.9167,82.08,72,13,16.22
432,Athabasca,CA,2021-10-18 19:43:01,54.7169,-113.2854,40.03,55,100,7.11
433,Yaring,TH,2021-10-18 19:49:52,6.8662,101.3689,78.76,85,100,4.52
434,Kodinsk,RU,2021-10-18 19:49:52,58.6881,99.1844,31.35,95,100,3.33
435,Illapel,CL,2021-10-18 19:47:59,-31.6308,-71.1653,80.92,20,0,8.79
436,Margate,GB,2021-10-18 19:48:08,51.3813,1.3862,61.03,90,100,4.0
437,Muhos,FI,2021-10-18 19:49:53,64.808,25.9931,33.58,84,100,7.61
438,Scottsbluff,US,2021-10-18 19:49:54,41.8666,-103.6672,77.77,24,1,4.0
439,Alekseyevka,RU,2021-10-18 19:49:54,50.6309,38.6903,45.77,65,100,7.58
440,Freeport,US,2021-10-18 19:49:54,40.6576,-73.5832,62.56,54,40,11.99
441,Mandal,IN,2021-10-18 19:49:55,25.45,74.5667,73.92,78,2,3.96
442,Kurilsk,RU,2021-10-18 19:49:55,45.2333,147.8833,42.49,75,84,6.6
443,Anadyr,RU,2021-10-18 19:49:56,64.75,177.4833,32.5,93,90,40.0
444,Salur,IN,2021-10-18 19:49:56,18.5333,83.2167,77.22,93,100,1.77
445,Dongning,CN,2021-10-18 19:49:56,44.0622,131.1207,27.05,88,8,4.54
446,Oistins,BB,2021-10-18 19:49:57,13.0667,-59.5333,82.49,78,40,8.05
447,Srednekolymsk,RU,2021-10-18 19:49:57,67.45,153.6833,-1.32,99,93,3.51
448,Dali,CN,2021-10-18 19:49:57,25.7,100.1833,60.46,91,98,4.03
449,Khandyga,RU,2021-10-18 19:49:58,62.6667,135.6,-1.61,96,57,3.36
450,Petawawa,CA,2021-10-18 19:49:58,45.9001,-77.3328,51.39,58,75,12.66
451,Datong,CN,2021-10-18 19:49:59,40.0936,113.2914,34.25,53,2,5.19
452,Goundam,ML,2021-10-18 19:49:59,16.4145,-3.6708,94.12,19,8,11.18
453,Zaraza,VE,2021-10-18 19:48:56,9.3503,-65.3245,88.18,55,99,3.44
454,Pirgos,GR,2021-10-18 19:50:00,35.1167,25.7178,67.68,70,37,8.61
455,Bitlis,TR,2021-10-18 19:50:01,38.5,42.25,44.87,76,73,5.21
456,Green River,US,2021-10-18 19:50:03,41.5286,-109.4662,61.99,27,100,8.01
457,Grindavik,IS,2021-10-18 19:49:05,63.8424,-22.4338,49.95,81,0,21.85
458,Sayansk,RU,2021-10-18 19:50:04,54.1088,102.1648,24.51,94,7,1.72
459,Cockburn Town,TC,2021-10-18 19:49:10,21.4612,-71.1419,84.16,70,40,5.75
460,Redcliffe,AU,2021-10-18 19:45:54,-27.2307,153.0973,60.89,61,75,9.22
461,Hobyo,SO,2021-10-18 19:45:50,5.3505,48.5268,78.73,83,35,18.32
462,Alekseyevsk,RU,2021-10-18 19:49:38,57.8406,108.3492,27.1,77,79,4.65
463,Nemuro,JP,2021-10-18 19:50:06,43.3236,145.575,48.13,59,22,10.18
464,Ubinskoye,RU,2021-10-18 19:50:07,55.3068,79.6802,39.13,88,38,6.98
465,Alexandria,EG,2021-10-18 19:46:09,31.2156,29.9553,73.36,60,40,5.75
466,Emmett,US,2021-10-18 19:50:08,43.8735,-116.4993,68.49,31,100,3.74
467,Akyab,MM,2021-10-18 19:50:08,20.15,92.9,79.47,86,100,9.69
468,Opuwo,NA,2021-10-18 19:43:00,-18.0607,13.84,74.52,20,72,6.4
469,Komsomolskiy,UZ,2021-10-18 19:47:57,40.4272,71.7189,51.22,62,25,6.91
470,Geraldton,AU,2021-10-18 19:47:52,-28.7667,114.6,65.12,94,75,32.21
471,Vao,NC,2021-10-18 19:44:58,-22.6667,167.4833,71.74,92,100,24.56
472,Malpe,IN,2021-10-18 19:50:10,13.35,74.7167,79.9,86,79,3.91
473,La Ronge,CA,2021-10-18 19:46:09,55.1001,-105.2842,41.25,70,90,18.41
474,Amurzet,RU,2021-10-18 19:50:10,47.6967,131.0981,23.54,52,1,6.11
475,Havre-Saint-Pierre,CA,2021-10-18 19:49:56,50.2334,-63.5986,52.39,93,90,19.57
476,Bambanglipuro,ID,2021-10-18 19:45:59,-7.95,110.2833,77.74,85,52,3.96
477,Aykhal,RU,2021-10-18 19:50:12,66.0,111.5,28.4,91,92,17.29
478,Chapais,CA,2021-10-18 19:47:30,49.7834,-74.8492,40.78,91,100,10.22
479,Selenginsk,RU,2021-10-18 19:50:13,52.0064,106.8647,16.21,77,5,3.29
480,Karratha,AU,2021-10-18 19:50:13,-20.7377,116.8463,73.58,76,55,7.9
481,Shu,KZ,2021-10-18 19:50:13,43.5983,73.7614,49.78,44,0,3.91
482,Olinda,BR,2021-10-18 19:45:00,-8.0089,-34.8553,82.13,69,40,8.05
483,Hongjiang,CN,2021-10-18 19:50:14,27.11,109.9956,59.34,87,100,2.82
484,Puerto Leguizamo,CO,2021-10-18 19:40:59,-0.1934,-74.7819,93.69,41,59,2.08
485,Zarate,AR,2021-10-18 19:50:15,-34.0981,-59.0286,76.03,35,5,7.31
486,Jimenez,MX,2021-10-18 19:50:16,28.3333,-105.4,82.0,32,100,7.43
487,New Glasgow,CA,2021-10-18 19:46:09,45.5834,-62.6486,57.9,74,67,7.87
488,Kerouane,GN,2021-10-18 19:50:17,9.2667,-9.0167,74.71,83,84,2.46
489,Bobo Dioulasso,BF,2021-10-18 19:50:17,11.1771,-4.2979,84.15,48,99,5.14
490,Tuy Hoa,VN,2021-10-18 19:47:54,13.0833,109.3,77.67,90,100,2.19
491,Phan Thiet,VN,2021-10-18 19:50:19,10.9333,108.1,77.49,91,98,6.49
492,Oktyabrskoye,RU,2021-10-18 19:48:44,43.0645,44.7417,51.94,100,98,4.47
493,Dickinson,US,2021-10-18 19:47:00,29.4608,-95.0513,79.21,52,1,1.01
494,Saiha,IN,2021-10-18 19:50:21,22.4833,92.9667,68.07,99,100,3.0
495,Pahrump,US,2021-10-18 19:50:22,36.2083,-115.9839,65.05,39,95,5.99
496,Coahuayana,MX,2021-10-18 19:45:30,18.7333,-103.6833,89.08,56,2,6.53
497,Paciran,ID,2021-10-18 19:50:22,-6.8767,112.3761,80.78,80,98,4.85
498,Barra Do Corda,BR,2021-10-18 19:50:22,-5.5,-45.25,87.12,55,100,1.63
499,Kostomuksha,RU,2021-10-18 19:50:23,64.571,30.5767,27.81,85,73,9.48
500,Trier,DE,2021-10-18 19:50:23,49.7557,6.6394,52.2,76,100,4.32
501,Mana,GF,2021-10-18 19:50:24,5.6592,-53.7767,84.0,70,59,8.84
502,Gisborne,NZ,2021-10-18 19:47:36,-38.6533,178.0042,63.95,62,0,7.34
503,Fairbanks,US,2021-10-18 19:50:24,64.8378,-147.7164,32.81,75,40,3.44
504,Upington,ZA,2021-10-18 19:50:25,-28.4478,21.2561,64.78,13,0,5.75
505,Bambous Virieux,MU,2021-10-18 19:45:10,-20.3428,57.7575,74.21,78,75,11.5
506,Kankaanpaa,FI,2021-10-18 19:50:25,61.8,22.4167,32.81,89,13,4.9
507,Teya,RU,2021-10-18 19:50:26,60.3778,92.6267,35.22,94,100,3.71
508,Puerto Cabezas,NI,2021-10-18 19:50:26,14.0351,-83.3888,82.36,94,75,4.61
509,Erenhot,CN,2021-10-18 19:42:26,43.6475,111.9767,32.36,43,0,4.45
510,Tyazhinskiy,RU,2021-10-18 19:50:27,56.116,88.524,35.56,82,81,6.89
511,Isangel,VU,2021-10-18 19:40:51,-19.55,169.2667,73.51,94,100,3.44
512,Tambura,SS,2021-10-18 19:50:27,5.6,27.4667,70.07,92,100,6.85
513,Valparaiso,CL,2021-10-18 19:45:14,-33.0393,-71.6273,80.83,47,0,6.91
514,Doka,SD,2021-10-18 19:50:28,13.5167,35.7667,79.95,43,0,2.55
515,Quatre Cocos,MU,2021-10-18 19:43:40,-20.2078,57.7625,74.08,74,28,13.33
516,Katubao,PH,2021-10-18 19:50:28,5.8892,124.8294,79.92,79,53,3.74
517,Japura,ID,2021-10-18 19:50:29,-0.3167,102.35,74.17,98,100,2.24
518,Wamba,NG,2021-10-18 19:50:29,8.9333,8.6,74.61,85,100,1.81
519,Sobolevo,RU,2021-10-18 19:45:43,54.4299,31.8996,37.63,79,13,10.76
520,Victor Harbor,AU,2021-10-18 19:49:07,-35.5667,138.6167,53.01,88,12,8.66
521,Simpang,ID,2021-10-18 19:50:30,-1.2667,104.0833,72.93,98,85,3.42
522,Yambio,SS,2021-10-18 19:50:30,4.5721,28.3955,68.11,97,100,2.55
523,Dalbandin,PK,2021-10-18 19:44:36,28.8947,64.4101,65.08,10,0,6.73
524,Carbonia,IT,2021-10-18 19:50:31,39.1672,8.5222,64.0,71,14,4.52
525,La Asuncion,VE,2021-10-18 19:46:16,11.0333,-63.8628,92.93,49,7,12.66
526,Rio Grande,BR,2021-10-18 19:47:08,-32.035,-52.0986,71.71,62,0,7.87
527,Iida,JP,2021-10-18 19:50:35,35.5197,137.8207,50.47,100,100,2.21
528,Carmen,MX,2021-10-18 19:50:36,18.6333,-91.8333,83.3,69,100,8.41
529,Kayes,ML,2021-10-18 19:50:36,14.0,-11.0,87.08,30,5,2.15
530,Leo,BF,2021-10-18 19:46:58,11.1,-2.1,83.34,52,100,4.07
531,Mahibadhoo,MV,2021-10-18 19:44:10,3.7833,72.9667,81.84,73,98,14.12
532,Santa Rosa,PH,2021-10-18 19:50:37,14.3122,121.1114,78.78,88,40,5.14
533,Nizwa,OM,2021-10-18 19:45:16,22.9333,57.5333,82.89,20,4,2.26
534,Egvekinot,RU,2021-10-18 19:47:10,66.3167,-179.1667,15.93,94,100,13.2
535,Port Hawkesbury,CA,2021-10-18 19:44:51,45.6169,-61.3485,60.91,78,40,5.01
536,Maniitsoq,GL,2021-10-18 19:46:39,65.4167,-52.9,32.68,37,0,5.44
537,Bhadrapur,NP,2021-10-18 19:50:38,26.544,88.0944,73.92,98,100,13.58
538,Sanica,BA,2021-10-18 19:50:39,44.6142,16.6411,43.54,83,85,1.25
539,Galich,RU,2021-10-18 19:50:39,58.3797,42.3475,31.93,96,20,5.88
540,Neuquen,AR,2021-10-18 19:48:39,-38.9516,-68.0591,78.69,24,0,3.44
541,Sulphur Springs,US,2021-10-18 19:50:40,33.1385,-95.6011,78.55,25,1,9.22
542,Bodden Town,KY,2021-10-18 19:50:40,19.2833,-81.25,88.0,71,40,7.0
543,Takhtamygda,RU,2021-10-18 19:42:40,54.1,123.5667,21.92,66,97,2.39
544,Paso De Los Toros,UY,2021-10-18 19:50:41,-32.8167,-56.5167,70.9,55,14,5.79
545,Shush,IR,2021-10-18 19:50:41,32.1942,48.2436,76.78,31,2,10.13
546,San Buenaventura,MX,2021-10-18 19:50:42,27.0833,-101.5333,82.47,46,1,9.22
547,Harrisonville,US,2021-10-18 19:50:42,38.6533,-94.3488,75.36,39,1,10.36
548,Chingirlau,KZ,2021-10-18 19:50:43,51.095,54.0814,54.12,62,100,12.53
549,Husavik,IS,2021-10-18 19:50:43,66.0449,-17.3389,37.31,98,100,8.55
550,Yar-Sale,RU,2021-10-18 19:44:51,66.8333,70.8333,34.11,90,97,11.16
551,Biltine,TD,2021-10-18 19:50:44,14.5333,20.9167,88.95,16,5,5.88
552,Beisfjord,NO,2021-10-18 19:50:44,68.3751,17.5988,32.25,94,87,1.5
553,Batemans Bay,AU,2021-10-18 19:50:45,-35.7167,150.1833,55.09,95,93,8.3
554,Manta,EC,2021-10-18 19:50:45,-0.95,-80.7333,80.38,74,90,10.36
555,Alvdal,NO,2021-10-18 19:50:46,62.1077,10.6307,26.44,65,100,5.32
556,Sompeta,IN,2021-10-18 19:50:46,18.9333,84.6,80.17,89,100,6.42
557,Mogocha,RU,2021-10-18 19:50:47,53.7333,119.7667,23.43,66,100,3.49
558,Darovskoy,RU,2021-10-18 19:50:48,58.77,47.9564,35.26,95,100,12.26
559,Alice Springs,AU,2021-10-18 19:48:32,-23.7,133.8833,69.35,28,84,0.0
560,Pakxan,LA,2021-10-18 19:50:49,18.3778,103.6601,69.08,87,100,3.09
561,Iguape,BR,2021-10-18 19:50:50,-24.7081,-47.5553,66.15,91,100,12.73
562,Les Cayes,HT,2021-10-18 19:50:50,18.2,-73.75,85.08,69,100,4.56
563,Linxia,CN,2021-10-18 19:50:51,35.6003,103.2064,39.18,93,100,2.33
564,Hofn,IS,2021-10-18 19:49:37,64.2539,-15.2082,48.22,81,90,13.8
565,Gagino,RU,2021-10-18 19:50:52,55.2314,45.0339,35.96,86,82,7.02
566,Muroto,JP,2021-10-18 19:50:52,33.2833,134.15,65.28,64,62,6.51
567,Salinopolis,BR,2021-10-18 19:50:35,-0.6136,-47.3561,83.7,66,92,11.43
568,Jurado,CO,2021-10-18 19:50:53,7.1053,-77.7641,81.75,75,96,6.78
569,Hay River,CA,2021-10-18 19:49:14,60.8156,-115.7999,35.56,80,40,8.05
570,Cap Malheureux,MU,2021-10-18 19:45:57,-19.9842,57.6142,74.46,80,50,5.99
571,Harper,LR,2021-10-18 19:50:54,4.375,-7.7169,78.19,86,79,7.7
572,Ukiah,US,2021-10-18 19:43:32,39.1502,-123.2078,62.02,65,75,3.44
573,Catalao,BR,2021-10-18 19:50:55,-18.1658,-47.9464,72.86,66,100,4.74
574,Saint Anthony,US,2021-10-18 19:44:43,45.0205,-93.218,79.93,33,1,3.0
575,Santa Cruz,BO,2021-10-18 19:50:55,-17.8,-63.1667,75.25,64,90,8.05
576,Chirnogeni,RO,2021-10-18 19:50:56,43.9,28.2333,55.51,75,100,4.85
